"","titles","years"
"5578","Sexy Teenage Werewolf Rampage 4",2017
"5585","13 Terrors: An Omnibus Horror Film",2017
"5586","Slaughter Horse",2020
"5592","The Black Gloves",2017
"5593","Beheld",2018
"5594","Return of Suspicion",2014
"5596","Phantasmagoria",2017
"5597","The Adventure Squad",2017
"5601","The Faith Community",2017
"5602","Si-gan-wi-ui jib",2017
"5603","The Dark Side of the Womb",2017
"5604","The Deep Web",2020
"5607","The Abandoned II",2016
"5608","Fear Level",2018
"5616","All Hallows' Eve Horror",2017
"5617","The Grave Caller",2017
"5618","Terrortory 2",2018
"5619","Dead Burger",2017
"5620","Istorii napisannye krovyu",2018
"5622","Seligo",2017
"5623","One Year In",2017
"5624","Transit",2019
"5630","Skyggenes dal",2017
"5632","Mondo Absurdo",2016
"5633","The Devil's Doorway",2019
"5634","Deccal 2",2017
"5638","Totem",2017
"5639","Enjoy",2016
"5641","Sandik",2018
"5643","Yau hak do",2015
"5644","No Sin Unpunished",2019
"5645","Portraits",2018
"5646","Lillith",2019
"5647","The Murderous Revenge of Lizzie Stillborn",2014
"5648","Twelve Pole",2017
"5651","Bimbo Bambino",2018
"5655","Kud Krachak Krien",2017
"5656","Ouija Room",2019
"5657","Herederos de la bestia",2016
"5659","Yami Douga 12",2015
"5660","The Omnipotence of Dreams",2017
"5661","Toire no Hanako-san: Kieta Shojou no Himistu",1997
"5662","Toire no Hanako-san: Kyoufu kousha",1996
"5663","Gakko no Toshi Densetsu Toire no Hanako-san",2007
"5664","Beginning of Toire No Hanako-san",2011
"5665","The Campus",2018
"5671","An Evil Tale",2018
"5673","IF These Walls Could Talk",2017
"5674","Anthology of Horror 5",2017
"5675","The Garden",2017
"5676","Side Effects May Include... Loss of Lives",2015
"5677","E",2017
"5678","This Book Is Cursed",2017
"5679","Kuchisake-onna vs. Kashima-san",2017
"5680","Hikiko-san vs. Kuchisake onna",2011
"5681","Keitai Ura Site: Kuchisake-onna",2010
"5682","Uwasa no Shinsô! Kuchisake-onna",2007
"5683","Evil Is Here",2017
"5684","Video Blood",2016
"5686","Islamic Exorcist",2017
"5687","Ulterior",2011
"5688","The Dismembered",1962
"5690","Wang xiang zheng",2016
"5693","Kishibe Rohan wa Ugokanai",2017
"5695","Ju-on Car",2008
"5697","Darker Times",2017
"5698","Bloody Shadows",2018
"5699","Giua Hai the Gioi",2011
"5702","Shi mian",2017
"5703","Nine Plus One",2008
"5704","Vlog Vampire",2017
"5705","Death-Scort Service Part 2: The Naked Dead",2017
"5707","Yurei vs Uchujin 2",2003
"5708","Yurei vs Uchujin 1",2002
"5709","El tutor",2018
"5710","Caged",2018
"5712","Siam Square",2017
"5713","Thanga Pappa",1993
"5714","Semur: Seytanin Kabilesi",2017
"5715","A Call to the Dark",2017
"5716","Hyttegalskap",2019
"5719","Lake Michigan Monster",2018
"5720","Xxi Format",2017
"5721","The Slender Man",2013
"5722","Z",2018
"5723","Dark Tales",2017
"5727","Berenice",2017
"5730","Shlakoblok",2017
"5736","Tayna slendermena. Vsya istoriya",2017
"5737","Nocne Mary",2019
"5738","Hôkago senki",2017
"5740","Fubar",2018
"5743","The Brides",2018
"5746","When the Old Phone Rings",2017
"5748","Bhaagamathie",2018
"5751","Swamp Witch",2009
"5752","Playing with Dolls: Havoc",2017
"5753","Im Schatten des Waldes",2016
"5755","The Apache",2017
"5756","Sivalinga",2017
"5757","Sexual Labyrinth",2017
"5760","Blue Caveman",2020
"5761","Marjorie",2018
"5762","UnDeadDeat Dad",2020
"5763","The Girl in the Mirror",2016
"5764","Scream for Summer",2017
"5765","Rotten Cotton",2020
"5766","Coven of Evil",2018
"5767","Terror Talk",2018
"5768","Horror Time",2018
"5769","The Jurassic Games",2018
"5770","South African Spook Hunter",2018
"5771","Blood",2007
"5773","Dreamland",2019
"5774","Evil Everywhere",2019
"5775","Trauma",2017
"5776","Incredible Violence",2018
"5777","Death on Scenic Drive",2017
"5779","8 Ball Clown",2018
"5780","Demoniac",2018
"5782","A Devil's Wind",2017
"5783","HAGER",2020
"5784","Dead Forest",2017
"5785","The Living Dead",2017
"5786","The Man in the Cave",2018
"5789","Ashura gâru: Blood-C iken",2017
"5790","Evil Under the Skin",2019
"5793","Blood Wood",2018
"5795","Daikaijuu charanporan matsuri: Tetsudon",2017
"5798","One Winter Night",2019
"5799","Ezekiel Shannonhouse",2017
"5801","Single AF",2018
"5802","Grandma Werewolf",2017
"5803","The Field Guide to Evil",2018
"5804","Killer Night Shift",2018
"5805","Qing gui",1984
"5806","The Chamber",2017
"5807","Safe House",2016
"5808","Calling Bell",2015
"5809","Don't Go Into the House by the Woods",2017
"5811","Tr3s Días",2017
"5812","GIRLFIGHT: Behind the Scenes, Part I: Moonlight's Fights",2017
"5813","Icons of Horror 2",2016
"5814","Guardia de Male",2018
"5818","13 Dolls in Darkness",2017
"5819","Feng kuang de tu zi",1997
"5820","Slenderman: l'Âme des Ténèbres",2018
"5821","Night Terrors",2017
"5822","Tengkorak Hidoep",1941
"5825","Constance",2018
"5826","NIGHTSCAPE",2017
"5827","London After Midnight",2005
"5830","Playing Cards",2017
"5831","To Protect & Serve",2020
"5833","Stoker Hills",2020
"5834","Zoom",2016
"5835","Hitler Lives!",2017
"5837","Extremity",2018
"5838","The Girl with No Name",2017
"5840","La luz en el cerro",2016
"5841","Toxic Schlock",2017
"5843","Kecksburg",2019
"5846","L.A. AIDS Jabber",1994
"5847","The Night Watchers",2018
"5848","Die xian gui tan 2",2017
"5850","Iandara",2013
"5855","Online Gurukul",2017
"5856","Bhangarh: The Last Episode",2017
"5857","Exorcistas Carinhosos",2019
"5858","Ahockalypse",2018
"5861","Guai guai guai guaiwu!",2017
"5863","Luurankoluola",2017
"5865","Raakavedos",2016
"5867","Tone Death",2017
"5868","The Ministry of Stories Anthology of Horror",2017
"5870","Alpha Delta Zatan",2017
"5871","El Sereno",2017
"5875","Les Fantômes",2018
"5876","Spy Eyes",2017
"5880","The Other One",2017
"5884","Penny Palabras",2018
"5885","Gogol. Nachalo",2017
"5888","The Diary of Emily",2017
"5889","More Blood!",2018
"5890","The House of Violent Desire",2018
"5892","Bai ri nü gui",1994
"5893","Beloved Beast",2018
"5894","Clean",2017
"5897","The Asylum",2012
"5898","The Rake",2011
"5899","Jack Suffer",2017
"5901","Siluman Teluk Gonggo",1988
"5903","The Fourth Wall",2017
"5905","Spook Bridge",2017
"5906","Rust Creek",2018
"5908","Bâmî",2017
"5909","Bliss",2017
"5911","American Guinea Pig: The Song of Solomon",2017
"5912","Texas Zombie Wars: El Paso Outpost",2019
"5913","Endless Night",1972
"5914","Terra Solanum",2014
"5915","Face to Face",2002
"5919","Nightmare in Russia",2017
"5920","The Ranger",2018
"5925","Zombie Club Special Cocktail",2014
"5927","Ghostfinders",2015
"5928","Lockerbilly",2017
"5929","Mandy the Doll",2018
"5931","Prison of Death",2017
"5933","Gore Theatre",2017
"5935","La cage: L'histoire de la Corriveau",2016
"5936","Piety",2017
"5940","Pwera usog",2017
"5943","On Halloween",2020
"5944","Bigfoot at Millcreek",2017
"5947","Curse of the Witch's Doll",2018
"5948","Necro Files 3000",2017
"5951","Mask of Thorn",2019
"5952","Strange Rituals",2017
"5953","Alien Domicile",2017
"5954","Time 24 & Kill",2016
"5959","Gruhpravesh",1992
"5961","Gags The Clown",2018
"5963","Ghouls",2017
"5966","Sleepless Nights",2016
"5967","Fear Street",2020
"5968","Il Mistero di Villa De Mahl",2007
"5970","Chompa Toung",1974
"5972","Una Comedia Macabra",2017
"5973","Confessions of a Homicidal Prostitute",2017
"5976","Gehenna: Darkness Unleashed",2015
"5977","Sweetheart",2019
"5979","Realm's 2 the 5th Dimension",2019
"5981","Stop Bullying Me!",2017
"5982","Bloody Bits: Shorts Compilation Vol. 1",2016
"5983","Monster Party",2018
"5984","Kanika",2017
"5985","Montrak",2017
"5988","Heavenly Sin",2016
"5989","Xia si gui",1980
"5991","Shan zhong yan tan",1994
"5994","Zygosity",2017
"5998","Bottom Creek",2017
"5999","Rum",2017
"6001","Goa 350 KM",2015
"6002","Naga bhairavi",2015
"6003","Bara no Meikyu",2014
"6004","Datsuimajan Keisatsu24ji Naked Battle Royal",2015
"6005","Datsuimajan Idol Sengokujidai Naked Battle Royal",2015
"6006","Gozenzeroji no Kyofugekijo Noroi-hen",2015
"6007","Gozenreiji no Kyofugekijo zekkyo-hen",2015
"6008","Mary sanno denwa",2016
"6009","Hikinosan no Noroi",2016
"6010","Shinrei Mystery Zone",2015
"6011","The Bethlehem",2017
"6012","The Barn",2018
"6016","Drácula de Denise Castro",2018
"6018","Flesh of the Void",2017
"6019","Agalya",2017
"6020","Haunt",2019
"6021","A Brilliant Monster",2018
"6022","Ao Oni: The Animation",2017
"6023","Sento Zonbi jogakuin",2017
"6024","The Wicked Gift",2017
"6025","The Mystery of McEvoy",2017
"6027","Proklyataya",2016
"6028","Here Be Dragons",2018
"6029","Billy's Got a Bad Brain",2017
"6030","Open 24 Hours",2018
"6032","Bridal Fever",2017
"6035","Bee Sting 2: Bear Sting",2016
"6037","Nella notte",2004
"6038","Programación Perdida",2016
"6040","Vanpaia naito",2017
"6041","Two Heads Creek",2019
"6042","Rise of the Legend",2017
"6048","Blood Paradise",2018
"6050","Exorcism of the Dead",2017
"6051","KL24: Zombies",2017
"6054","El Lamento",2016
"6055","Mata Batin",2017
"6056","Euthanizer",2017
"6060","Loi nguyen huyet ngai",2012
"6061","The Curse",2017
"6063","Rideshare",2018
"6064","Terra e Luz",2017
"6065","Midnight, the Stars and You: Kubrick's 2001 and the Shining",2015
"6066","Bad Dose",2019
"6067","Bloody Shadow",2018
"6069","Chistilishche",2017
"6071","Junction Murders",2020
"6072","Danur: I Can See Ghosts",2017
"6074","Brutality",2018
"6076","Monster X",2017
"6077","Rahaf",2017
"6079","Yendha Nerathilum",2017
"6080","Land Shark",2017
"6082","TVSK's Great Milenko",2017
"6085","Nightmares in the Makeup Chair",2018
"6086","Anthology of Horror 4",2017
"6090","Cul-de-$ac",2008
"6091","Sasquatch 1: It Begins; The Curse of the Were-squatch",2018
"6093","Mertvym povezlo",2017
"6095","They Reach",2020
"6096","Telaga Angker",1984
"6097","Dead Air",2019
"6098","Walk Away",2017
"6102","Dominom: The God of the Worms",2017
"6103","Deep Web XXX",2018
"6105","Pledges",2018
"6110","Darken",2017
"6111","Landing Lake",2017
"6113","Tempus Tormentum",2018
"6114","The Head Hunter",2018
"6115","Brush with Satan",2017
"6116","Bus Rider Tales",2016
"6117","Indestructible: Afterlife",2018
"6118","Housewife",2017
"6120","Memory of August",2017
"6121","The Hollow Child",2017
"6122","Let Her Go",2014
"6125","Evil Bong 666",2017
"6126","Lifeform",2019
"6128","Killer Christmas",2017
"6129","Messenger of Wrath",2017
"6130","Brought Back",2017
"6131","Reel Killz",2018
"6134","End Trip",2018
"6135","The Revenge of Robert the Doll",2018
"6136","Genesis",2016
"6137","Big Fortune Hotel",2015
"6138","Skinwalkers",2014
"6139","Room 704",2016
"6140","Lanet: Uyanis",2016
"6141","Mooseowon Iyagi 3: Hwasungeseo on Sonyeo",2016
"6142","Kong bu bi ji",2016
"6143","Don't Open the Door",2016
"6144","Mysterious Face",2013
"6145","Orang minyak",2007
"6146","Mother's Revenge",2016
"6147","Mind Decoding",2016
"6148","Gizli Yüzler",2014
"6149","Die xian gui tan",2014
"6150","Admisson by Guts",2015
"6151","The Unbelievable",2009
"6152","Kidan Piece of Darkness",2016
"6153","The Haunted Cinema",2014
"6154","The Cases",2012
"6155","Ezan",2015
"6156","Mo jing",2015
"6157","Ghost Hospital",2016
"6158","Hua pi xin niang",2016
"6159","The Weird Doll",2016
"6160","Music and Dream",2016
"6161","Spanking Devils",2008
"6162","Bi xian mo zhou",2015
"6163","Krasue Krung Khon",2016
"6164","The Death Note",2016
"6165","Iblisin Oglu 13. Vahset",2013
"6167","Afterman III: The Global Warming Disaster",2013
"6169","You Better Stay Home",1997
"6170","Time Share",2018
"6171","The House",1996
"6172","Have a Nice Day",1995
"6173","Mørkets Sirkel",2013
"6174","Down the Hills",1994
"6178","Bhoo",2014
"6181","Clementina",2017
"6182","Howard Lovecraft & the Undersea Kingdom",2017
"6183","Tales from the Vault",2017
"6184","ReVisitant",2019
"6185","Darkroom",2017
"6189","Do You Believe... In Ghosts?",2017
"6190","Endless",2013
"6192","Sheitaan",2017
"6193","Anna",2017
"6194","The Book of the Damned",2018
"6196","Ouija: The Awakening of Evil",2017
"6201","Fingers",2019
"6202","Tales for the Campfire 2",2017
"6203","Betsy",2018
"6206","Gu man",2016
"6211","She Was So Pretty: Be Good for Goodness Sake",2017
"6213","Bullets of Justice",2019
"6216","Huang cun xiong jian",2016
"6217","Berzah: Cin Alemi",2016
"6218","The Luring",2019
"6219","ZAR",2017
"6220","Bi xian gui ying",2016
"6221","Kemasukan Setan",2013
"6223","Ten",2017
"6225","Karma",2013
"6227","Ar Ma",2016
"6228","Rong Rian Phee",2016
"6230","The Express",2017
"6231","Dracula in a Women's Prison",2017
"6233","Cot moc 23",2011
"6234","Love Scars",2017
"6235","Anonymous 616",2018
"6237","Indiana",2016
"6238","The Portal",2017
"6239","Tafanos",2000
"6240","In the Middle of the Woods 3",2017
"6241","The Doll 2",2017
"6242","Big Legend",2018
"6244","Dark White House",2018
"6245","Possession Diaries",2019
"6248","Kaaya",2016
"6250","Bloody Muscle Body Builder in Hell",2012
"6252","Spiritus",2018
"6253","Dead Shack",2017
"6255","Paathi: the Half",2017
"6256","Freak in the Basement",2018
"6259","Hexing",2017
"6260","Aake",2017
"6261","Covenant",2018
"6262","The Harvest",2020
"6265","The Evil in the Darkness",2016
"6266","Silent Rails",2008
"6267","Mohini",2018
"6268","Akuma no niwa",1967
"6270","School Tales",2017
"6271","Swamp Freak",2017
"6272","Hooker with a Hacksaw",2017
"6274","ONE",2013
"6275","Malady",2019
"6277","Edge of Isolation",2018
"6278","A Taste of Phobia",2018
"6279","POE 4: The Black Cat",2017
"6280","Ilawod",2017
"6281","Lunchtime: The Movie",2017
"6285","Sleep Has Her House",2017
"6288","Villains",2019
"6290","Home Videos",2017
"6295","Prisoners of the Ghostland",2020
"6296","Aliff Dalam 7 Dimensi",2016
"6297","Lost Gully Road",2017
"6298","Gui ai",2012
"6299","My Father",2017
"6300","The Stain of Strife: Sins of the Family",2016
"6302","Isaiah 26",2017
"6305","Pesadija navideña 3: El espanto surge de la tomba",2016
"6306","Swamp Ape",2017
"6308","Pharisee",2018
"6309","Ghost House: A Haunting",2018
"6310","Bus Party to Hell",2017
"6313","#murderchallenge",2017
"6314","Werewolves of the Third Reich",2017
"6315","Love, Richard!",2019
"6316","Babaroga",2017
"6317","Return of the Devil",2017
"6318","Claw",2017
"6319","Mo",2016
"6320","Camp Wedding",2019
"6321","My Husband's a Werewolf",2017
"6325","Amor killt",2016
"6326","The Cutting Room Floor",2012
"6328","MountAlien",2018
"6329","Hurry Sundown Rachel's Story",2018
"6331","The Haunter of the Dark 2",2017
"6333","Where the Skin Lies",2017
"6334","Whisper",2020
"6336","Breaking and Entering",2017
"6337","Anne",2018
"6339","Mountain Devil",2017
"6340","Enactone",2016
"6343","Welcome to Hell",2018
"6344","Grindsploitation 5: Schlocksploitation",2018
"6345","Zuzula",2016
"6347","Mantaqah Mahzurah",2016
"6348","Schism",2019
"6349","Murder Clown 1985",2017
"6353","Rumah Malaikat",2016
"6354","House on Elm Lake",2017
"6355","Los olvidados",2017
"6356","Clark County Massacre",2017
"6358","Bad Behavior",2015
"6359","You're Not Alone",2020
"6361","Ya vas vsyekh ub'yu",2016
"6363","Ren'ai kitanshû",2017
"6365","Actress Wanted",2018
"6366","Secret Santa",2018
"6367","Opasnost' ryadom",2016
"6368","Exorcism of the 7th Demon",2017
"6369","O' Bloody Night",2018
"6371","Derelict",2017
"6373","Psychotic!",2016
"6374","ZELL",2018
"6376","Hjemsøkt",2017
"6377","DeadThirsty",2017
"6379","Inside",2016
"6381","Agramon's Gate",2020
"6382","The Heretics",2017
"6386","Lycanimator",2018
"6387","Cautivos",2018
"6392","The Silent Sea: An Anthology",2016
"6393","The Sleeping Sky: An Anthology",2016
"6395","Garden of Love II",2017
"6396","Olaf Ittenbach's Colourman",2017
"6397","The Bailey Case: Preternatural",2017
"6398","Dark Patch",2018
"6399","The Undone",2017
"6400","Mummy Save Me",2016
"6401","Game of Death",2017
"6402","Perfect Skin",2018
"6403","Matriarch",2018
"6405","Camp Blood 666",2016
"6407","The Intruder",1975
"6408","Accidental Death",2020
"6410","Thug",2017
"6412","Alma's Secret",2017
"6414","Devil's Drain",2016
"6415","The Tag-Along 2",2017
"6416","Remains of the Citadel",2013
"6418","Witch-Hunt",2017
"6420","I Am Mother",2019
"6423","Retrato de un vampiro",2010
"6424","Hellstone",2016
"6426","Dream Nightmare",2016
"6427","When You're Not Alone",2015
"6428","Graveyard Stories",2017
"6429","Lightning Ridge",2017
"6430","Scenskräck",2010
"6431","Fireside Tales",2016
"6432","Eradication Code 6",2016
"6436","The Stranger: Part One",2018
"6437","3 Dead Trick or Treaters",2016
"6438","Furry Nights",2016
"6441","Fake Blood",2017
"6444","Genomorph",2019
"6445","Another Average Halloween",2017
"6446","Wekufe",2016
"6448","Hide and Never Seek",2016
"6449","Raju Gari Gadhi 2",2017
"6450","Psychedelic Psychopaths",2019
"6452","Blood Dynasty",2017
"6453","Jake Estrada's the Human Virus",2019
"6454","Dead Silence",1989
"6455","friEnD ADd 6",2018
"6456","Sikkfukks",2016
"6460","The Basement",2008
"6461","Return of the Curse",2006
"6463","Clown Hysteria",2018
"6465","Seklusyon",2016
"6466","The Dare",2019
"6467","Gau geung ching dou foo",2017
"6468","Bloody Night a Go Go",2005
"6469","The Plague",2016
"6471","Mexico Barbaro 2",2017
"6472","Camp",2008
"6473","The Devil's Warehouse",2016
"6474","Katafigio II: The Ice Path",2018
"6475","The Lights",2016
"6477","Binding Souls",2018
"6481","The Void",2016
"6483","Konvert",2017
"6485","Blood 13",2018
"6487","Meera Jaakirathai",2016
"6489","Candy Corn",2019
"6490","A Deathtrip in Berlin",2016
"6491","Tras la Oscuridad",2016
"6492","Pishtaco",2003
"6494","Aik",2012
"6495","Door to Door",2016
"6496","Packing",2013
"6497","The Town",2012
"6499","Sipo Phantasma",2016
"6500","Wraith of the Umbra and Eidolon II",2023
"6501","Left for Dead",2004
"6502","Take a Look Around",2003
"6503","That's Why You're Here",2002
"6504","Boy Fight: Kid Kombat",2017
"6505","Stuck in Colorado",1996
"6506","My Sweet Devil",2005
"6508","Clown Motel: Spirits Arise",2019
"6509","Mercy Love: The Possessed",2017
"6510","No Sound Without Silence",2005
"6511","The Big F",2016
"6512","I wish I wish",2016
"6513","Office Uprising",2018
"6514","The Ghost Beyond",2018
"6515","Halloween Party",2018
"6521","Coincidence",1998
"6522","Dominus",1990
"6523","GH5",2017
"6524","The Demented",2019
"6525","Les affamés",2017
"6526","The Horrible Honeymoon Tour",1980
"6527","What Waits in the Red",2017
"6528","The Prophets of Ignorance",2016
"6529","Autdoeo biginjeu",2017
"6530","Anonymous Zombie",2018
"6531","My Little Baby",2019
"6532","Flesh&Blood",1999
"6533","CUT",2001
"6534","10/31",2017
"6535","Armageddon Gospels",2019
"6540","The Tunche",2017
"6541","Starling",2017
"6542","Fearsville 2",2017
"6546","Cherokee Creek",2018
"6547","Goat of Mendez",2017
"6548","Surgical massacre",2012
"6549","The Kingdom of Shadows",2016
"6550","Chuang xia you ren 3",2016
"6551","Al Raqss Ma El Shaitan",1993
"6553","Matar a Dios",2017
"6554","Intrusion",2020
"6555","Juleblod",2017
"6556","Sexy Durga",2017
"6557","Shanel",2017
"6558","TORMENT",2017
"6559","From Dust",2016
"6560","Death App",2016
"6562","Boarding School",2018
"6563","Demon Mind",2017
"6564","Girls",2016
"6565","The Haunted House",2005
"6566","Moomiayi",1966
"6567","The Auction",2018
"6568","Perfect",2018
"6569","Vosstavshiy iz myortvykh",2016
"6570","Vozmezdiye",2016
"6571","Baroque and Roll",2014
"6572","Pledge",2018
"6574","Mortem",2016
"6577","Sleep Eaters",2017
"6579","Apostle",2018
"6580","Undying",2020
"6581","Ajin",2017
"6584","Ghost Light",2018
"6585","White Slaves of K-Town",2017
"6586","1922",2017
"6587","West Skerra Light",2016
"6588","Between the Darkness",2019
"6589","The Russian Bride",2019
"6590","Rotting Rage",2018
"6593","Volumes of Blood: Horror Stories",2016
"6596","Alp",2016
"6598","Watch Jessica Die",2021
"6599","Mstitel chelovechestva",2016
"6601","In the Shadows of Sugar Hill",2017
"6602","The Crossbreed",2017
"6605","American Guinea Pig: Sacrifice",2017
"6606","The Cryptic Tale of Beta Alpha Nu",2016
"6607","Dark Attachment",2017
"6608","Hot Tub Party Massacre",2016
"6611","Das Dunkle Haus am Rande des Waldes",2016
"6615","Malicious",2018
"6618","Do You See Me",2017
"6620","Monster Pool: Chapter Two",2016
"6622","Incident in a Ghostland",2018
"6624","Horrific DEEP WEB Stories",2016
"6626","The Spiral",2018
"6627","Bruges-La-Morte",1978
"6629","The Chime",2016
"6630","The Binman Collection Day",2017
"6632","Gremlin",2017
"6633","The Hidden",2007
"6635","Write a Book About It",2010
"6636","Whyte Snuff",2017
"6637","Galaxy of Horrors",2017
"6638","The Evil Rises",2018
"6639","The Witching",2016
"6640","The Executioners",2018
"6641","Something",2018
"6642","Black Friday",2017
"6643","Inside: A Chinese Horror Story",2017
"6644","Smiles the Devil",2016
"6646","Hatch",2014
"6648","4426",2016
"6649","St. Agatha",2018
"6650","House of Evil",2017
"6651","The Trap",2017
"6652","The Hidden",1993
"6653","Firework",2017
"6656","Heckle",2019
"6660","5 A.M. Cinco ante los miedos",2016
"6661","Into Black",2017
"6663","The God of Death",2017
"6665","The S.H.U.",2020
"6666","Once Upon a Time at Christmas",2017
"6667","2 Die For",2018
"6668","5 to Die",2017
"6669","Mark of Death",2017
"6672","A Haunting at Silver Falls: The Return",2019
"6673","Nightmare on 34th Street",2020
"6674","Mrs. Claus",2018
"6676","Ang manananggal sa unit 23B",2016
"6678","The Soul Conductor",2018
"6679","Circus Kane",2017
"6680","Wild Games",2017
"6681","Deep Slumber",2016
"6682","Stalker",2016
"6684","The Nanny",2018
"6685","Shedim",2018
"6686","Who's Watching Oliver",2017
"6687","Pass It On",2017
"6690","Ms. Lekha Tharoor Kaanunnathu",2013
"6691","Legend of the Demon Cat",2017
"6692","The Test",2020
"6695","Shucks",2017
"6696","Irrational Fear",2017
"6699","Alice and the Last Lottery",2016
"6704","It's Just a Game",2018
"6705","Siembamba",2017
"6706","Shadows of the Dead",2016
"6707","Fang",2018
"6710","VampyrVidar",2017
"6713","Purgatory Road",2017
"6714","Poltergeist Encounters",2016
"6717","Hex",2018
"6721","The Black String",2018
"6722","Haunted Attractions: Shockingly Scary",2017
"6723","The Temple II: Birth into Darkness",2016
"6724","Lady Belladonna's Night Shades",2016
"6725","Devil's Domain",2016
"6726","Downrange",2017
"6727","Meathook Massacre II",2017
"6728","Double Date",2017
"6730","Dark Ditties Presents 'The Offer'",2017
"6735","Four Doomed Men",2017
"6737","Pixel Face",2017
"6738","Kuso",2017
"6739","Mimesis Nosferatu",2018
"6743","Blood Prism",2017
"6745","Dead Wedding",2016
"6746","Jiang shi ye xian shi",1987
"6747","Potroshitel iz prigoroda",2016
"6748","Shadow: The Haunting of Grace",2016
"6749","Prigorodskiy potroshitel 6. Naslediye",2016
"6750","Mother Krampus",2017
"6756","Blood Runs Thick",2018
"6757","Cranial Sacral",2020
"6758","7th and Westlake: Nino's Revenge",2019
"6760","Resonance",2018
"6762","The Basement",2018
"6764","Cordes",2019
"6765","The Mason Murders",2020
"6766","In a Lonely Place",2016
"6768","Under the Mill 2: Klownly Reunion",2017
"6769","Apocalipse Zumbi: Recomeço",2015
"6770","Devi(L)",2016
"6771","Quiero tu Cadáver Exquisito",2010
"6776","The Young Cannibals",2019
"6779","Afflicted Dawn: Redemption",2017
"6782","Abhinetri",2016
"6785","Dances with Werewolves",2017
"6786","Lake of Shadows",2019
"6787","Mind Control: Schizophrenic High Tech Fraud (Deceived - The Josh Mc Kensie Targeting)",2016
"6788","Rust 2",2016
"6790","Jackals",2017
"6791","House on Ghost Hill Road",2016
"6793","Volkswagen Kuning",2016
"6794","Family Covenant",2016
"6795","Rokovoe uvlechenie",2012
"6796","Y. O. P.",2013
"6797","House of Mirrors",2011
"6799","Animal",2016
"6800","Cannibal Corpse Killers",2017
"6801","Isabelle",2018
"6803","Empire State of the Dead",2016
"6805","Documenting the Witch Path",2017
"6806","Yee chung",2007
"6807","Halloween: The Night HE Came Back",2016
"6808","Knock Knock",2017
"6809","The Heart and the Six Paintings of Ruth Gardner",2016
"6811","The Bride",2017
"6812","Mona_Darling",2017
"6813","Kyzyl koinokchon",2010
"6814","Maenak America",1975
"6816","Interstelar 3: Zero X",2017
"6817","Ataka sovetskikh zombi",2016
"6821","Romina",2018
"6822","Night of Jinn",2016
"6824","The Hatred",2017
"6825","Haunting on Fraternity Row",2018
"6826","Mroczne Zelazo",2017
"6828","Salvación",2016
"6829","Still/Born",2017
"6831","The Haunted House of Chronic",2008
"6834","The Goblin",2017
"6835","From Hell to the Wild West",2017
"6837","Alien Invasion",2018
"6838","Grim Ethers Media Presents: Black Minds in Horror",2017
"6840","Old Blood",2018
"6842","Larvas",2016
"6843","Murder in the Woods",2017
"6847","Krabogeddon",2011
"6849","Possum",2018
"6850","Psychopath",2016
"6852","Dora",2017
"6854","Hi8: Resurrectio",2016
"6855","Rage of the Mummy",2018
"6856","Blood Surf",2016
"6857","Brides of Satan",2017
"6859","I See You",2019
"6860","The Barren Pine",2016
"6861","Z-Fury",2018
"6862","The Doctor and the Devil",1965
"6869","Rise of the Footsoldier 3",2017
"6871","Worcester Zombie Dept",2011
"6872","Johann Karlo's Gun Driver",2016
"6873","Mang Kepweng Returns",2017
"6877","The School",2018
"6881","Five Nights at Freddy's: The Fan Film",2016
"6882","Killer Popcorn",2020
"6883","The Demonic Dead",2017
"6884","Amityville Exorcism",2017
"6886","Krapiva",2016
"6887","Devil Dog",2016
"6888","Haunted Road",2014
"6889","Drug Z",2017
"6890","The Unhallowed",2017
"6891","Witch Road",2017
"6894","Kampout: Director's Cut",2016
"6895","Proekt: Panatseya",2013
"6896","Kodoku: Mîtobôru mashin",2017
"6897","Before I Die",2016
"6901","Gone with the Dead the Movie",2020
"6902","Gwijub",2014
"6903","Eddie Glum",2016
"6904","The Canadoo",2016
"6905","The Forces of Horror Anthology: Volume I",2017
"6906","Cannibal Claus",2016
"6908","Unnoticed Monster",2018
"6909","Catalina",2016
"6912","Press X To Continue",2016
"6915","Something Evil, Something Dangerous: New Moon Rising",2011
"6918","The Toybox",2018
"6921","Hell's Kitty",2018
"6922","Cruel Peter",2019
"6923","The Axiom",2018
"6926","Darkness Is Coming",2017
"6932","O Fim da Picada",2005
"6933","Gece Seansi",2016
"6934","A Ghost Waits",2020
"6935","Matilda's Bridge, a Duppy Story",2016
"6936","Tales for the Campfire",2016
"6937","Hei lou gu hun",1989
"6938","Night of the Witch",2019
"6941","The Crescent",2017
"6942","Edge of Insanity",2018
"6943","Our Evil",2017
"6944","Kyôfu no nakami",2017
"6945","Tutak Tutak Tutiya",2016
"6949","Evil Lies",2016
"6950","Angel of Death",2007
"6951","Rift",2017
"6952","Oscuro by Rene Potter",2016
"6958","Selfie",2016
"6963","CarousHELL",2016
"6965","Apparition",2019
"6967","Moonwick Circle",2016
"6968","Night of the Clown",2016
"6970","Azem 4: Alacakaranlik",2016
"6971","Korku Komedi: Bana Normal Aktiviteler",2016
"6972","Siccîn 3: Cürmü Ask",2016
"6973","Freaks",2017
"6974","Spy Cam Killer",2016
"6979","The Elevator",2014
"6980","Muerte: Tales of Horror",2018
