"","titles","years"
"77","What Women Want",2000
"78","Liar Liar",1997
"79","Ant-Man",2015
"80","Madagascar: Escape 2 Africa",2008
"81","Hitch",2005
"82","Men in Black 3",2012
"83","Pretty Woman",1990
"84","Home",2015
"85","Night at the Museum: Battle of the Smithsonian",2009
"86","Tootsie",1982
"87","There's Something About Mary",1998
"88","Ice Age",2002
"89","The Lego Batman Movie",2017
"90","The Boss Baby",2017
"91","Crocodile Dundee",1986
"92","Crazy Rich Asians",2018
"93","Home Alone 2: Lost in New York",1992
"94","Elf",2003
"95","Mary Poppins Returns",2018
"96","Chicago",2002
"97","Hotel Transylvania 2",2015
"98","Bridesmaids",2011
"99","Wild Hogs",2007
"100","Three Men and a Baby",1987
"101","Hotel Transylvania 3: Summer Vacation",2018
"102","Meet the Parents",2000
"103","Kung Fu Panda 2",2011
"104","The Proposal",2009
"105","Big Daddy",1999
"106","The SpongeBob Movie: Sponge Out of Water",2015
"107","A Bug's Life",1998
"108","Grown Ups",2010
"109","The Waterboy",1998
"110","Ice Age: Continental Drift",2012
"111","Shark Tale",2004
"112","The Sting",1973
"113","The Heat",2013
"114","The Secret Life of Pets 2",2019
"115","The Longest Yard",2005
"116","Scary Movie",2000
"117","Who Framed Roger Rabbit",1988
"118","Over the Hedge",2006
"119","Horton Hears a Who!",2008
"120","Jerry Maguire",1996
"121","Trolls",2016
"122","Beverly Hills Cop II",1987
"123","Scooby-Doo",2002
"124","Cars 3",2017
"125","Sex and the City",2008
"126","Runaway Bride",1999
"127","La La Land",2016
"128","We're the Millers",2013
"129","Daddy's Home",2015
"130","Neighbors",2014
"131","Puss in Boots",2011
"132","Knocked Up",2007
"133","As Good as It Gets",1997
"134","Megamind",2010
"135","Little Fockers",2010
"136","Hotel Transylvania",2012
"137","Talladega Nights: The Ballad of Ricky Bobby",2006
"138","Gremlins",1984
"139","True Lies",1994
"140","Lilo & Stitch",2002
"141","American Pie 2",2001
"142","One Hundred and One Dalmatians",1961
"143","The Santa Clause",1994
"144","Doctor Dolittle",1998
"145","Mamma Mia!",2008
"146","Pokémon Detective Pikachu",2019
"147","Rio",2011
"148","Kung Fu Panda 3",2016
"149","Juno",2007
"150","Marley & Me",2008
"151","The Smurfs",2011
"152","Rush Hour",1998
"153","Shazam!",2019
"154","Ocean's 8",2018
"155","Rush Hour 3",2007
"156","Look Who's Talking",1989
"157","Stuart Little",1999
"158","The Rocky Horror Picture Show",1975
"159","Sister Act",1992
"160","The Santa Clause 2",2002
"161","Cheaper by the Dozen",2003
"162","Bad Boys II",2003
"163","21 Jump Street",2012
"164","Click",2006
"165","101 Dalmatians",1996
"166","Anger Management",2003
"167","Chicken Little",2005
"168","Once Upon a Time... in Hollywood",2019
"169","Teenage Mutant Ninja Turtles",1990
"170","Patch Adams",1998
"171","Ride Along",2014
"172","Identity Thief",2013
"173","Grown Ups 2",2013
"174","Alvin and the Chipmunks: Chipwrecked",2011
"175","Bringing Down the House",2003
"176","Silver Linings Playbook",2012
"177","Rio 2",2014
"178","Honey, I Shrunk the Kids",1989
"179","The Flintstones",1994
"180","Get Smart",2008
"181","The Peanuts Movie",2015
"182","The Nutty Professor",1996
"183","Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan",2006
"184","Ghostbusters",2016
"185","Kingsman: The Secret Service",2014
"186","Robots",2005
"187","Coming to America",1988
"188","Into the Woods",2014
"189","Enchanted",2007
"190","Central Intelligence",2016
"191","Anchorman 2: The Legend Continues",2013
"192","Sweet Home Alabama",2002
"193","Dumb and Dumber",1994
"194","My Best Friend's Wedding",1997
"195","Smokey and the Bandit",1977
"196","Bee Movie",2007
"197","Sleepless in Seattle",1993
"198","Mr. Deeds",2002
"199","The Truman Show",1998
"200","Charlie's Angels",2000
"201","Cloudy with a Chance of Meatballs",2009
"202","The Devil Wears Prada",2006
"203","Something's Gotta Give",2003
"204","The Birdcage",1996
"205","City Slickers",1991
"206","Good Morning, Vietnam",1987
"207","Rango",2011
"208","Nutty Professor II: The Klumps",2000
"209","The Good Dinosaur",2015
"210","Wayne's World",1992
"211","Superbad",2007
"212","50 First Dates",2004
"213","Mamma Mia! Here We Go Again",2018
"214","Four Christmases",2008
"215","I Now Pronounce You Chuck & Larry",2007
"216","The Mask",1994
"217","Cloudy with a Chance of Meatballs 2",2013
"218","Hook",1991
"219","Blazing Saddles",1974
"220","G-Force",2009
"221","The Other Guys",2010
"222","Hairspray",2007
"223","The Break-Up",2006
"224","Lemony Snicket's A Series of Unfortunate Events",2004
"225","Blades of Glory",2007
"226","Back to the Future Part II",1989
"227","Big Momma's House",2000
"228","Horrible Bosses",2011
"229","Jackass 3D",2010
"230","Notting Hill",1999
"231","You've Got Mail",1998
"232","Peter Rabbit",2018
"233","Girls Trip",2017
"234","American Graffiti",1973
"235","Big",1988
"236","Dodgeball: A True Underdog Story",2004
"237","Bolt",2008
"238","Wild Wild West",1999
"239","Night at the Museum: Secret of the Tomb",2014
"240","Magic Mike",2012
"241","The Addams Family",1991
"242","Bad Moms",2016
"243","The Pacifier",2005
"244","Dr. Dolittle 2",2001
"245","It's Complicated",2009
"246","Spy Kids",2001
"247","Ghostbusters II",1989
"248","The Hangover Part III",2013
"249","Twins",1988
"250","Spy Kids 3-D: Game Over",2003
"251","Mr. Peabody & Sherman",2014
"252","Porky's",1981
"253","Spy",2015
"254","Tropic Thunder",2008
"255","Valentine's Day",2010
"256","Fun with Dick and Jane",2005
"257","Freaky Friday",2003
"258","Trainwreck",2015
"259","Bedtime Stories",2008
"260","Scary Movie 3",2003
"261","Star Trek IV: The Voyage Home",1986
"262","The 40-Year-Old Virgin",2005
"263","Crocodile Dundee II",1988
"264","Couples Retreat",2009
"265","Terms of Endearment",1983
"266","Ace Ventura: When Nature Calls",1995
"267","The Upside",2017
"268","The Princess Diaries",2001
"269","Hop",2011
"270","A League of Their Own",1992
"271","Angry Birds",2016
"272","Analyze This",1999
"273","Chicken Run",2000
"274","Miss Congeniality",2000
"275","Every Which Way but Loose",1978
"276","How to Lose a Guy in 10 Days",2003
"277","The Lego Movie 2: The Second Part",2019
"278","The First Wives Club",1996
"279","George of the Jungle",1997
"280","The Graduate",1967
"281","Pitch Perfect 3",2017
"282","American Wedding",2003
"283","The Princess and the Frog",2009
"284","Daddy Day Care",2003
"285","Daddy's Home 2",2017
"286","Journey 2: The Mysterious Island",2012
"287","Dick Tracy",1990
"288","Rise of the Guardians",2012
"289","Nine to Five",1980
"290","Just Go with It",2011
"291","American Pie",1999
"292","Mary Poppins",1964
"293","Bad Grandpa",2013
"294","The Goodbye Girl",1977
"295","Maverick",1994
"296","This Is the End",2013
"297","Stir Crazy",1980
"298","The Cat in the Hat",2003
"299","Charlie's Angels: Full Throttle",2003
"300","Due Date",2010
"301","The Rugrats Movie",1998
"302","Jumanji",1995
"303","Step Brothers",2008
"304","Evan Almighty",2007
"305","Casper",1995
"306","Shakespeare in Love",1998
"307","Bad Teacher",2011
"308","Yogi Bear",2010
"309","Kingsman: The Golden Circle",2017
"310","Parenthood",1989
"311","You Don't Mess with the Zohan",2008
"312","Gnomeo & Juliet",2011
"313","Christopher Robin",2018
"314","Hercules",1997
"315","The Green Hornet",2011
"316","Date Night",2010
"317","Meet the Robinsons",2007
"318","Yes Man",2008
"319","Sausage Party",2016
"320","Inspector Gadget",1999
"321","Legally Blonde",2001
"322","Dead Poets Society",1989
"323","Norbit",2007
"324","Arthur",1981
"325","Sex and the City 2",2010
"326","Michael",1996
"327","The Princess Diaries 2: Royal Engagement",2004
"328","Beverly Hills Chihuahua",2008
"329","The Mask of Zorro",1998
"330","Maid in Manhattan",2002
"331","He's Just Not That Into You",2009
"332","America's Sweethearts",2001
"333","Lady and the Tramp",1955
"334","The Bucket List",2007
"335","Cats & Dogs",2001
"336","Two Weeks Notice",2002
"337","Flubber",1997
"338","When Harry Met Sally...",1989
"339","Think Like a Man",2012
"340","Kindergarten Cop",1990
"341","Back to School",1986
"342","Ride Along 2",2016
"343","Stepmom",1998
"344","Antz",1998
"345","Scary Movie 4",2006
"346","The Game Plan",2007
"347","Me, Myself & Irene",2000
"348","High School Musical 3",2008
"349","Madea Goes to Jail",2009
"350","Space Jam",1996
"351","Get Hard",2015
"352","Trading Places",1983
"353","RED",2010
"354","Planes",2013
"355","Legally Blonde 2: Red, White & Blonde",2003
"356","Father of the Bride",1991
"357","The Emperor's New Groove",2000
"358","The Ugly Truth",2009
"359","Failure to Launch",2006
"360","The Muppets",2011
"361","Starsky & Hutch",2004
"362","Along Came Polly",2004
"363","Back to the Future Part III",1990
"364","Pineapple Express",2008
"365","Sisters",2015
"366","The Naked Gun 2½: The Smell of Fear",1991
"367","The Campaign",2012
"368","The War of the Roses",1989
"369","Young Frankenstein",1974
"370","Dumb and Dumber To",2014
"371","The Emoji Movie",2017
"372","Mean Girls",2004
"373","Annie",2014
"374","Alvin and the Chipmunks: The Road Chip",2015
"375","Spy Kids 2: Island of Lost Dreams",2002
"376","The SpongeBob SquarePants Movie",2004
"377","Brother Bear",2003
"378","Stripes",1981
"379","Anchorman: The Legend of Ron Burgundy",2004
"380","Open Season",2006
"381","Green Book",2018
"382","Tammy",2014
"383","The Santa Clause 3: The Escape Clause",2006
"384","Ferdinand",2017
"385","Crazy, Stupid, Love.",2011
"386","Pinocchio",1940
"387","Scooby-Doo 2: Monsters Unleashed",2004
"388","The Other Woman",2014
"389","Up in the Air",2009
"390","Steel Magnolias",1989
"391","Airplane!",1980
"392","Penguins of Madagascar",2014
"393","Saving Mr. Banks",2013
"394","Smallfoot",2018
"395","Turbo",2013
"396","Charlotte's Web",2006
"397","Monster-in-Law",2005
"398","Are We There Yet?",2005
"399","The Descendants",2011
"400","Cheaper by the Dozen 2",2005
"401","Let's Be Cops",2014
"402","The Pink Panther",2006
"403","Teenage Mutant Ninja Turtles: Out of the Shadows",2016
"404","Heaven Can Wait",1978
"405","MASH",1970
"406","Ted 2",2015
"407","School of Rock",2003
"408","Police Academy",1984
"409","Snow Dogs",2002
"410","While You Were Sleeping",1995
"411","Jimmy Neutron: Boy Genius",2001
"412","Another 48 Hrs.",1990
"413","Moonstruck",1987
"414","Hustlers",2019
"415","Zookeeper",2011
"416","What Happens in Vegas",2008
"417","The Dukes of Hazzard",2005
"418","The Wedding Singer",1998
"419","Nacho Libre",2006
"420","Goosebumps",2015
"421","The Golden Child",1986
"422","Men in Black: International",2019
"423","Dark Shadows",2012
"424","Hannah Montana: The Movie",2009
"425","48 Hrs.",1982
"426","The Naked Gun: From the Files of Police Squad!",1988
"427","Pixels",2015
"428","Teenage Mutant Ninja Turtles II: The Secret of the Ooze",1991
"429","Cocktail",1988
"430","Tower Heist",2011
"431","The Monuments Men",2014
"432","Hooper",1978
"433","The Terminal",2004
"434","Night School",2018
"435","Parental Guidance",2012
"436","27 Dresses",2008
"437","The Muppet Movie",1979
"438","Father of the Bride Part II",1995
"439","Romancing the Stone",1984
"440","Rugrats in Paris: The Movie",2000
"441","Knight and Day",2010
"442","Paddington",2014
"443","White Men Can't Jump",1992
"444","Pete's Dragon",2016
"445","Cocoon",1985
"446","The Jewel of the Nile",1985
"447","The Haunted Mansion",2003
"448","The Family Man",2000
"449","Barbershop",2002
"450","The Intern",2015
"451","You, Me and Dupree",2006
"452","We Bought a Zoo",2011
"453","2 Guns",2013
"454","Zombieland",2009
"455","Old School",2003
"456","The Hitman's Bodyguard",2017
"457","Garfield",2004
"458","10",1979
"459","Six Days Seven Nights",1998
"460","Jack and Jill",2011
"461","Oliver & Company",1988
"462","Captain Underpants: The First Epic Movie",2017
"463","Christmas with the Kranks",2004
"464","Beetlejuice",1988
"465","The Jerk",1979
"466","Monster House",2006
"467","Yesterday",2019
"468","Tyler Perry's A Madea Family Funeral",2019
"469","Tyler Perry's Boo! A Madea Halloween",2016
"470","Hotel for Dogs",2009
"471","Dinner for Schmucks",2010
"472","Barnyard",2006
"473","Jackass Number Two",2006
"474","Storks",2016
"475","Ace Ventura: Pet Detective",1994
"476","The Cannonball Run",1981
"477","A Bad Moms Christmas",2017
"478","Get Shorty",1995
"479","Fred Claus",2007
"480","RV",2006
"481","Ruthless People",1986
"482","Three Men and a Little Lady",1990
"483","Galaxy Quest",1999
"484","Bridget Jones's Diary",2001
"485","Sideways",2004
"486","I Love You, Man",2009
"487","National Lampoon's Christmas Vacation",1989
"488","Scary Movie 2",2001
"489","The Rescuers",1977
"490","Turner & Hooch",1989
"491","Paul Blart: Mall Cop 2",2015
"492","The Smurfs 2",2013
"493","Bird on a Wire",1990
"494","Groundhog Day",1993
"495","Shallow Hal",2001
"496","White Chicks",2004
"497","Any Which Way You Can",1980
"498","No Strings Attached",2011
"499","The Best Man Holiday",2013
"500","The Big Short",2015
"501","Fool's Gold",2008
"502","Grumpy Old Men",1993
"503","Big Momma's House 2",2006
"504","Ferris Bueller's Day Off",1986
"505","Boomerang",1992
"506","Grumpier Old Men",1995
"507","Private Benjamin",1980
"508","The Best Little Whorehouse in Texas",1982
"509","Nine Months",1995
"510","The Kid",2000
"511","Hot Shots!",1991
"512","Game Night",2018
"513","Good Boys",2019
"514","Guess Who",2005
"515","Cool Runnings",1993
"516","Sahara",2005
"517","Book Club",2018
"518","The House with a Clock in Its Walls",2018
"519","Road Trip",2000
"520","Blue Streak",1999
"521","Bring It On",2000
"522","Mr. Popper's Penguins",2011
"523","This Is 40",2012
"524","Holes",2003
"525","Instant Family",2018
"526","Role Models",2008
"527","The Bounty Hunter",2010
"528","Waiting to Exhale",1995
"529","The Secret of My Success",1987
"530","102 Dalmatians",2000
"531","Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014
"532","Kangaroo Jack",2003
"533","The Mexican",2001
"534","Uncle Buck",1989
"535","Charlie Wilson's War",2007
"536","Babe",1995
"537","Bowfinger",1999
"538","Warm Bodies",2013
"539","The Parent Trap",1998
"540","Smokey and the Bandit II",1980
"541","Herbie Fully Loaded",2005
"542","Magic Mike XXL",2015
"543","Bad Boys",1995
"544","Ever After: A Cinderella Story",1998
"545","Stakeout",1987
"546","Madea's Witness Protection",2012
"547","Deuce Bigalow: Male Gigolo",1999
"548","Think Like a Man Too",2014
"549","Barbershop 2: Back in Business",2004
"550","Now You See Me 2",2016
"551","About Schmidt",2002
"552","Pitch Perfect",2012
"553","The American President",1995
"554","Stuart Little 2",2002
"555","Mirror Mirror",2012
"556","Mr. Mom",1983
"557","Flushed Away",2006
"558","A Dog's Purpose",2017
"559","The Wedding Ringer",2015
"560","Jackass: The Movie",2002
"561","The Nut Job",2014
"562","Down to Earth",2001
"563","17 Again",2009
"564","Ice Age: Collision Course",2016
"565","Happy Feet Two",2011
"566","Diary of a Wimpy Kid",2010
"567","Working Girl",1988
"568","Sky High",2005
"569","Last Vegas",2013
"570","In & Out",1997
"571","Life",1999
"572","The Witches of Eastwick",1987
"573","Song of the South",1946
"574","What About Bob?",1991
"575","Hope Springs",2012
"576","Risky Business",1983
"577","A Fish Called Wanda",1988
"578","Tango & Cash",1989
"579","She's All That",1999
"580","Dave",1993
"581","Madea's Family Reunion",2006
"582","The Holiday",2006
"583","Forgetting Sarah Marshall",2008
"584","Beavis and Butt-Head Do America",1996
"585","The Boss",2016
"586","Bewitched",2005
"587","Down and Out in Beverly Hills",1986
"588","Splash",1984
"589","Mousehunt",1997
"590","The Electric Horseman",1979
"591","The Goonies",1985
"592","Vacation",1983
"593","The Shaggy Dog",2006
"594","Get Him to the Greek",2010
"595","Harlem Nights",1989
"596","Coyote Ugly",2000
"597","Fantasia 2000",1999
"598","Three Kings",1999
"599","Jingle All the Way",1996
"600","Shanghai Knights",2003
"601","The Wedding Planner",2001
"602","Burn After Reading",2008
"603","Scrooged",1988
"604","Why Him?",2016
"605","Baby Mama",2008
"606","The Cable Guy",1996
"607","Why Did I Get Married Too?",2010
"608","Spies Like Us",1985
"609","The Family Stone",2005
"610","Bad Santa",2003
"611","Brüno",2009
"612","Tooth Fairy",2010
"613","Snow Day",2000
"614","Superman III",1983
"615","Jungle 2 Jungle",1997
"616","Little Miss Sunshine",2006
"617","My Girl",1991
"618","Blockers",2018
"619","Love, Actually",2003
"620","My Big Fat Greek Wedding 2",2016
"621","The Dictator",2012
"622","The Last Boy Scout",1991
"623","The Stepford Wives",2004
"624","The Lego Ninjago Movie",2017
"625","Planes: Fire & Rescue",2014
"626","The Grand Budapest Hotel",2014
"627","Vacation",2015
"628","Surf's Up",2007
"629","Bride Wars",2009
"630","Honey, I Blew Up the Kid",1992
"631","Little Man",2006
"632","Curious George",2006
"633","Jack",1996
"634","HouseSitter",1992
"635","Funny Girl",1968
"636","Death Becomes Her",1992
"637","Easy A",2010
"638","The Secret Life of Walter Mitty",2013
"639","Bicentennial Man",1999
"640","Without a Paddle",2004
"641","Baywatch",2017
"642","Throw Momma from the Train",1987
"643","Shall We Dance",2004
"644","The Animal",2001
"645","The Benchwarmers",2006
"646","Life Is Beautiful",1997
"647","Dragnet",1987
"648","Next Friday",2000
"649","Sister Act 2: Back in the Habit",1993
"650","The Whole Nine Yards",2000
"651","13 Going on 30",2004
"652","The Blues Brothers",1980
"653","Beethoven",1992
"654","Annie",1982
"655","Beaches",1988
"656","Escape from Planet Earth",2013
"657","American Reunion",2012
"658","Shanghai Noon",2000
"659","Midnight in Paris",2011
"660","Guess Who's Coming to Dinner",1967
"661","Clueless",1995
"662","Rat Race",2001
"663","Drumline",2002
"664","The Big Chill",1983
"665","Just Married",2003
"666","Wallace & Gromit: The Curse of the Were-Rabbit",2005
"667","Be Cool",2005
"668","ParaNorman",2012
"669","Friends with Benefits",2011
"670","Free Birds",2013
"671","Police Academy 2: Their First Assignment",1985
"672","Never Been Kissed",1999
"673","Neighbors 2: Sorority Rising",2016
"674","Ghosts of Girlfriends Past",2009
"675","Why Did I Get Married?",2007
"676","Doc Hollywood",1991
"677","Office Christmas Party",2016
"678","This Means War",2012
"679","Project X",2012
"680","Small Soldiers",1998
"681","What Men Want",2019
"682","Tag",2018
"683","New Year's Eve",2011
"684","Three Billboards Outside Ebbing, Missouri",2017
"685","Horrible Bosses 2",2014
"686","The Hundred-Foot Journey",2014
"687","TMNT",2007
"688","Barbershop: The Next Cut",2016
"689","The Three Musketeers",1993
"690","Austin Powers: International Man of Mystery",1997
"691","Focus",2015
"692","Tin Cup",1996
"693","P.S. I Love You",2007
"694","Sabrina",1995
"695","Rookie of the Year",1993
"696","A Simple Favor",2018
"697","Problem Child",1990
"698","Yours, Mine & Ours",2005
"699","Life as We Know It",2010
"700","Beethoven's 2nd",1993
"701","Madea's Big Happy Family",2011
"702","RED 2",2013
"703","Arachnophobia",1990
"704","Letters to Juliet",2010
"705","My Cousin Vinny",1992
"706","Forces of Nature",1999
"707","Varsity Blues",1999
"708","Outrageous Fortune",1987
"709","Life of the Party",2018
"710","Four Weddings and a Funeral",1994
"711","Diary of a Wimpy Kid: Rodrick Rules",2011
"712","Kicking & Screaming",2005
"713","A Madea Christmas",2013
"714","The Royal Tenenbaums",2001
"715","South Park: Bigger, Longer & Uncut",1999
"716","Funny People",2009
"717","The Odd Life of Timothy Green",2012
"718","Footloose",2011
"719","The Little Rascals",1994
"720","I Can Do Bad All by Myself",2009
"721","A Cinderella Story",2004
"722","Sneakers",1992
"723","Like Mike",2002
"724","Hoodwinked!",2005
"725","American Made",2017
"726","Dennis the Menace",1993
"727","Broadcast News",1987
"728","Muppets Most Wanted",2014
"729","Naked Gun 33 1/3: The Final Insult",1994
"730","The Hitchhiker's Guide to the Galaxy",2005
"731","Something to Talk About",1995
"732","Bull Durham",1988
"733","The Tale of Despereaux",2008
"734","The Road to El Dorado",2000
"735","The Boxtrolls",2014
"736","The Mighty Ducks",1992
"737","Diary of a Mad Black Woman",2005
"738","Fletch",1985
"739","Music and Lyrics",2007
"740","The Tuxedo",2002
"741","Eddie Murphy: Raw",1987
"742","The Four Seasons",1981
"743","Overboard",2018
"744","Serendipity",2001
"745","Hot Tub Time Machine",2010
"746","Angels in the Outfield",1994
"747","The Book of Life",2014
"748","Home on the Range",2004
"749","Last Action Hero",1993
"750","Pain & Gain",2013
"751","Legal Eagles",1986
"752","Popeye",1980
"753","Major League",1989
"754","Racing Stripes",2005
"755","Are We Done Yet?",2007
"756","Australia",2008
"757","Planes, Trains & Automobiles",1987
"758","Old Dogs",2009
"759","Land of the Lost",2009
"760","Shampoo",1975
"761","National Lampoon's European Vacation",1985
"762","The Doll Comes Home",2019
"763","Homeward Bound II: Lost in San Francisco",1996
"764","This Christmas",2007
"765","Diary of a Wimpy Kid: Dog Days",2012
"766","Lady Bird",2017
"767","Addams Family Values",1993
"768","I Feel Pretty",2018
"769","Isn't It Romantic",2019
"770","About Last Night",2014
"771","Date Movie",2006
"772","Miss Congeniality 2: Armed & Fabulous",2005
"773","The Dilemma",2011
"774","Just Like Heaven",2005
"775","The House Bunny",2008
"776","Wayne's World 2",1993
"777","Fat Albert",2004
"778","The Preacher's Wife",1996
"779","Kick-Ass",2010
"780","Vice",2018
"781","Big Fat Liar",2002
"782","Agent Cody Banks",2003
"783","The Rundown",2003
"784","Dan in Real Life",2007
"785","Look Who's Talking Too",1990
"786","An American Tail",1986
"787","Boo 2! A Madea Halloween",2017
"788","Nanny McPhee",2005
"789","Kate & Leopold",2001
"790","The Toy",1982
"791","Killers",2010
"792","See No Evil, Hear No Evil",1989
"793","How to Be Single",2016
"794","Dude, Where's My Car?",2000
"795","Goosebumps 2: Haunted Halloween",2018
"796","Practical Magic",1998
"797","The Distinguished Gentleman",1992
"798","The Brady Bunch Movie",1995
"799","Arthur Christmas",2011
"800","The Best Exotic Marigold Hotel",2011
"801","It's a Mad Mad Mad Mad World",1963
"802","Blended",2014
"803","One Fine Day",1996
"804","Made of Honor",2008
"805","Mike and Dave Need Wedding Dates",2016
"806","The Full Monty",1997
"807","The Breakfast Club",1985
"808","Snatched",2017
"809","Manhattan",1979
"810","D2: The Mighty Ducks",1994
"811","College Road Trip",2008
"812","The Tigger Movie",2000
"813","O Brother, Where Art Thou?",2000
"814","Moonrise Kingdom",2012
"815","In Good Company",2004
"816","The Man from U.N.C.L.E.",2015
"817","Bean",1997
"818","Here Comes the Boom",2012
"819","Wonder Park",2019
"820","Zoolander",2001
"821","Hall Pass",2011
"822","Smurfs: The Lost Village",2017
"823","Going in Style",2017
"824","Foul Play",1978
"825","Made in America",1993
"826","Cop Out",2010
"827","The Replacements",2000
"828","The Internship",2013
"829","The Artist",2011
"830","Napoleon Dynamite",2004
"831","The Odd Couple",1968
"832","Instructions Not Included",2013
"833","Nothing to Lose",1997
"834","Up in Smoke",1978
"835","The Three Stooges",2012
"836","Confessions of a Shopaholic",2009
"837","St. Vincent",2014
"838","The Sisterhood of the Traveling Pants 2",2008
"839","The Beverly Hillbillies",1993
"840","Seems Like Old Times",1980
"841","Speed Racer",2008
"842","Must Love Dogs",2005
"843","Love at First Bite",1979
"844","Drop Dead Fred",1991
"845","License to Wed",2007
"846","Underdog",2007
"847","City Slickers II: The Legend of Curly's Gold",1994
"848","Under the Tuscan Sun",2003
"849","Cats & Dogs: The Revenge of Kitty Galore",2010
"850","Police Academy 3: Back in Training",1986
"851","Soul Food",1997
"852","Year One",2009
"853","K-9",1989
"854","Sherlock Gnomes",2018
"855","Biloxi Blues",1988
"856","A Million Ways to Die in the West",2014
"857","No Reservations",2007
"858","Meatballs",1979
"859","The Night Before",2015
"860","Wag the Dog",1997
"861","War Dogs",2016
"862","Rumor Has It...",2005
"863","The Big Sick",2017
"864","The Main Event",1979
"865","Gulliver's Travels",2010
"866","Death at a Funeral",2010
"867","Mannequin",1987
"868","Because I Said So",2007
"869","The Lizzie McGuire Movie",2003
"870","Teenage Mutant Ninja Turtles III",1993
"871","Beverly Hills Cop III",1994
"872","Krampus",2015
"873","Uncle Drew",2018
"874","Welcome Home, Roscoe Jenkins",2008
"875","Time Bandits",1981
"876","The Bad News Bears",1976
"877","Birdman or (The Unexpected Virtue of Ignorance)",2014
"878","Planet 51",2009
"879","Fever Pitch",2005
"880","Spanglish",2004
"881","Dirty Rotten Scoundrels",1988
"882","Around the World in 80 Days",1956
"883","Meet the Browns",2008
"884","The Fisher King",1991
"885","The Return of the Pink Panther",1975
"886","Homeward Bound: The Incredible Journey",1993
"887","Almost Christmas",2016
"888","Oh, God!",1977
"889","Cheech and Chong's Next Movie",1980
"890","Starting Over",1979
"891","Bandits",2001
"892","Gremlins 2: The New Batch",1990
"893","The Great Outdoors",1988
"894","Secondhand Lions",2003
"895","About a Boy",2002
"896","Peggy Sue Got Married",1986
"897","Gosford Park",2001
"898","The Mirror Has Two Faces",1996
"899","Private Parts",1997
"900","What to Expect When You're Expecting",2012
"901","Money Talks",1997
"902","Orange County",2002
"903","John Tucker Must Die",2006
"904","Pee-wee's Big Adventure",1985
"905","Revenge of the Nerds",1984
"906","The Star",2017
"907","Love, Simon",2018
"908","Short Circuit",1986
"909","Encino Man",1992
"910","Little",2019
"911","Three Fugitives",1989
"912","Duplicity",2009
"913","Pleasantville",1998
"914","Bill & Ted's Excellent Adventure",1989
"915","Pretty in Pink",1986
"916","Paddington 2",2017
"917","The Master of Disguise",2002
"918","Heartbreakers",2001
"919","Mo' Money",1992
"920","Bridget Jones: The Edge of Reason",2004
"921","Big Business",1988
"922","Stranger Than Fiction",2006
"923","The Wild Thornberrys Movie",2002
"924","Pete's Dragon",1977
"925","Hannah and Her Sisters",1986
"926","Man of the House",1995
"927","Funny Lady",1975
"928","Roxanne",1987
"929","A Haunted House",2013
"930","Caddyshack",1980
"931","The Ladykillers",2004
"932","Epic Movie",2007
"933","Hocus Pocus",1993
"934","Nobody's Fool",1994
"935","Little Nicky",2000
"936","Joe Versus the Volcano",1990
"937","Rugrats Go Wild",2003
"938","Blind Date",1987
"939","Second Act",2018
"940","¡Three Amigos!",1986
"941","Annie Hall",1977
"942","The Adventures of Sharkboy and Lavagirl 3-D",2005
"943","Something Borrowed",2011
"944","The Sisterhood of the Traveling Pants",2005
"945","Primary Colors",1998
"946","Hot Shots! Part Deux",1993
"947","French Kiss",1995
"948","The Paper",1994
"949","Brewster's Millions",1985
"950","Little Shop of Horrors",1986
"951","About Last Night...",1986
"952","Breakin'",1984
"953","Happy Gilmore",1996
"954","Sex Tape",2014
"955","Spy Kids 4: All the Time in the World",2011
"956","Rock of Ages",2012
"957","Running Scared",1986
"958","The Angry Birds Movie 2",2019
"959","Bachelor Party",1984
"960","Midnight Run",1988
"961","Last Holiday",2006
"962","City Heat",1984
"963","Evolution",2001
"964","Not Another Teen Movie",2001
"965","Meet the Spartans",2008
"966","Undercover Brother",2002
"967","Herbie Rides Again",1974
"968","The In-Laws",1979
"969","The Original Kings of Comedy",2000
"970","10 Things I Hate About You",1999
"971","Spaceballs",1987
"972","Ri¢hie Ri¢h",1994
"973","Harold & Kumar Escape from Guantanamo Bay",2008
"974","Showtime",2002
"975","Bill & Ted's Bogus Journey",1991
"976","Postcards from the Edge",1990
"977","40 Days and 40 Nights",2002
"978","First Sunday",2008
"979","The Brothers Grimm",2005
"980","Big Mommas: Like Father, Like Son",2011
"981","Bedazzled",2000
"982","It Could Happen to You",1994
"983","Head of State",2003
"984","Mars Attacks!",1996
"985","August: Osage County",2013
"986","Philomena",2013
"987","The AristoCats",1970
"988","How Stella Got Her Groove Back",1998
"989","Tom Jones",1963
"990","Good Boy",2003
"991","Out of Sight",1998
"992","The Money Pit",1986
"993","The Back-up Plan",2010
"994","Raising Helen",2004
"995","Man of the Year",2006
"996","Paul",2011
"997","The Wild",2006
"998","Jumping the Broom",2011
"999","The Change-Up",2011
"1000","Crossroads",2002
"1001","Semi-Tough",1977
"1002","28 Days",2000
"1003","The Guilt Trip",2012
"1004","30 Minutes or Less",2011
"1005","Keeping the Faith",2000
