"","titles","years"
"999","The Doors",1991
"1000","K-19: The Widowmaker",2002
"1001","For Love of the Game",1999
"1002","Dragon: The Bruce Lee Story",1993
"1003","Step Up Revolution",2012
"1004","Drive",2011
"1005","Green Zone",2010
"1006","Good Deeds",2012
"1007","50/50",2011
"1008","The Skulls",2000
"1009","Midnight Express",1978
"1010","Aloha Bobby and Rose",1975
"1011","Giant",1956
"1012","Excalibur",1981
"1013","The 5th Wave",2016
"1014","Ouija: Origin of Evil",2016
"1015","Places in the Heart",1984
"1016","The Bible: In the Beginning...",1966
"1017","Mom and Dad",1945
"1018","White Fang",1991
"1019","A Thin Line Between Love and Hate",1996
"1020","Take the Lead",2006
"1021","The Killing Fields",1984
"1022","Dangerous Liaisons",1988
"1023","The Other Side of the Mountain",1975
"1024","Hostage",2005
"1025","Cradle 2 the Grave",2003
"1026","Mississippi Burning",1988
"1027","Thirteen Days",2000
"1028","Man on the Moon",1999
"1029","Hawaii",1966
"1030","Jack Frost",1998
"1031","Concussion",2015
"1032","Courageous",2011
"1033","Monster",2003
"1034","Eternal Sunshine of the Spotless Mind",2004
"1035","The Favourite",2018
"1036","Inferno",2016
"1037","Little Darlings",1980
"1038","Babel",2006
"1039","Alexander",2004
"1040","This Is Where I Leave You",2014
"1041","Tommy",1975
"1042","The Hunted",2003
"1043","The Reader",2008
"1044","The Best Man",1999
"1045","My Dog Skip",2000
"1046","Instinct",1999
"1047","Death Wish",2018
"1048","Everything, Everything",2017
"1049","Closer",2004
"1050","Wind River",2017
"1051","Where the Heart Is",2000
"1052","Dreamcatcher",2003
"1053","Curly Sue",1991
"1054","Nell",1994
"1055","The Punisher",2004
"1056","Dying Young",1991
"1057","The Gambler",2014
"1058","Flags of Our Fathers",2006
"1059","The Turning Point",1977
"1060","The Constant Gardener",2005
"1061","Pay It Forward",2000
"1062","Heroes",1977
"1063","Fireproof",2008
"1064","Doubt",2008
"1065","Blue Jasmine",2013
"1066","The Long Kiss Goodnight",1996
"1067","The Informant!",2009
"1068","Woman in Gold",2015
"1069","Grand Canyon",1991
"1070","Breach",2007
"1071","Silverado",1985
"1072","Striptease",1996
"1073","Zodiac",2007
"1074","The Second Best Exotic Marigold Hotel",2015
"1075","The Rite",2011
"1076","Daylight",1996
"1077","Friday After Next",2002
"1078","Mercury Rising",1998
"1079","In Her Shoes",2005
"1080","The Joy Luck Club",1993
"1081","Drillbit Taylor",2008
"1082","Hereafter",2010
"1083","Annihilation",2018
"1084","Dreamer: Inspired by a True Story",2005
"1085","Return to Me",2000
"1086","Coming Home",1978
"1087","Because of Winn-Dixie",2005
"1088","The Accidental Tourist",1988
"1089","Driven",2001
"1090","Proof of Life",2000
"1091","Hard Target",1993
"1092","The Pianist",2002
"1093","Bend It Like Beckham",2002
"1094","Almost Famous",2000
"1095","Jungle Fever",1991
"1096","October Sky",1999
"1097","Mother's Day",2016
"1098","The Sandlot",1993
"1099","500 Days of Summer",2009
"1100","Nightcrawler",2014
"1101","Love & Other Drugs",2010
"1102","Nothing in Common",1986
"1103","The Age of Innocence",1993
"1104","Side Effects",2013
"1105","Cold Pursuit",2019
"1106","How to Be a Latin Lover",2017
"1107","The Accused",1988
"1108","Copycat",1995
"1109","Isle of Dogs",2018
"1110","Paper Towns",2015
"1111","Metro",1997
"1112","Definitely, Maybe",2008
"1113","Leaving Las Vegas",1995
"1114","Lean on Me",1989
"1115","Bob & Carol & Ted & Alice",1969
"1116","Patriots Day",2016
"1117","Children of a Lesser God",1986
"1118","Extremely Loud & Incredibly Close",2011
"1119","Milk",2008
"1120","The Bear",1988
"1121","Nobody's Fool",2018
"1122","Paint Your Wagon",1969
"1123","The Soloist",2009
"1124","August Rush",2007
"1125","Can't Buy Me Love",1987
"1126","House at the End of the Street",2012
"1127","Rob Roy",1995
"1128","One Hour Photo",2002
"1129","Chappie",2015
"1130","United 93",2006
"1131","Little Big Man",1970
"1132","Good Night, and Good Luck.",2005
"1133","A History of Violence",2005
"1134","Nick and Norah's Infinite Playlist",2008
"1135","Adrift",2018
"1136","The Eye",2008
"1137","Daddy's Little Girls",2007
"1138","Bustin' Loose",1981
"1139","Monster's Ball",2001
"1140","The Adventures of the Wilderness Family",1975
"1141","Leatherheads",2008
"1142","Endless Love",1981
"1143","The Secret Garden",1993
"1144","The Debt",2010
"1145","Charlie St. Cloud",2010
"1146","A Perfect World",1993
"1147","True Grit",1969
"1148","Crimson Peak",2015
"1149","Picture Perfect",1997
"1150","Random Hearts",1999
"1151","Calendar Girls",2003
"1152","Downton Abbey",2019
"1153","Collateral Beauty",2016
"1154","Morning Glory",2010
"1155","Get Rich or Die Tryin'",2005
"1156","Nuts",1987
"1157","Paper Moon",1973
"1158","Joyful Noise",2012
"1159","Powder",1995
"1160","Ryan's Daughter",1970
"1161","Murphy's Romance",1985
"1162","Kidnap",2017
"1163","3 Days to Kill",2014
"1164","The Legend of Bagger Vance",2000
"1165","Delivery Man",2013
"1166","Dogma",1999
"1167","Chef",2014
"1168","Open Water",2003
"1169","Get on Up",2014
"1170","Uncommon Valor",1983
"1171","From Here to Eternity",1953
"1172","The Champ",1979
"1173","The Mountain Between Us",2017
"1174","Underworld: Blood Wars",2016
"1175","Queen of the Damned",2002
"1176","Honey",2003
"1177","The Banger Sisters",2002
"1178","The Fighting Temptations",2003
"1179","The Great Debaters",2007
"1180","How Do You Know",2010
"1181","Being There",1979
"1182","Riding in Cars with Boys",2001
"1183","Blown Away",1994
"1184","When the Game Stands Tall",2014
"1185","Elizabeth",1998
"1186","Hail, Caesar!",2016
"1187","Free Willy 2: The Adventure Home",1995
"1188","Dragonfly",2002
"1189","Point of No Return",1993
"1190","Sophie's Choice",1982
"1191","The Iron Lady",2011
"1192","I, Tonya",2017
"1193","Airport '77",1977
"1194","Spartacus",1960
"1195","Green Card",1990
"1196","Hostiles",2017
"1197","Grudge Match",2013
"1198","Serpico",1973
"1199","Wild Things",1998
"1200","The Hate U Give",2018
"1201","The World According to Garp",1982
"1202","When the Bough Breaks",2016
"1203","Never Cry Wolf",1983
"1204","Did You Hear About the Morgans?",2009
"1205","Tora! Tora! Tora!",1970
"1206","A Walk in the Woods",2015
"1207","Bless the Child",2000
"1208","Shoot to Kill",1988
"1209","Fools Rush In",1997
"1210","Fort Apache the Bronx",1981
"1211","The Rose",1979
"1212","Chinatown",1974
"1213","The Last Picture Show",1971
"1214","The Object of My Affection",1998
"1215","Rent",2005
"1216","The Insider",1999
"1217","The Watcher",2000
"1218","The Guns of Navarone",1961
"1219","Girl, Interrupted",1999
"1220","L.A. Story",1991
"1221","Draft Day",2014
"1222","Samson and Delilah",1949
"1223","Molly's Game",2017
"1224","Capote",2005
"1225","Deceived",1991
"1226","Baby Boy",2001
"1227","Defiance",2008
"1228","28 Weeks Later",2007
"1229","Carnal Knowledge",1971
"1230","Hoosiers",1986
"1231","Final Analysis",1992
"1232","The Uninvited",2009
"1233","Swimfan",2002
"1234","We Own the Night",2007
"1235","Brothers",2009
"1236","Mr. Brooks",2007
"1237","House Calls",1978
"1238","The Carpetbaggers",1964
"1239","High Road to China",1983
"1240","A Man for All Seasons",1966
"1241","The Shawshank Redemption",1994
"1242","After the Sunset",2004
"1243","Taxi Driver",1976
"1244","20,000 Leagues Under the Sea",1954
"1245","Slap Shot",1977
"1246","The Hindenburg",1975
"1247","The Rescuers Down Under",1990
"1248","Menace II Society",1993
"1249","Beastly",2011
"1250","Moonlight",2016
"1251","The Majestic",2001
"1252","The Other Sister",1999
"1253","Logan Lucky",2017
"1254","Rings",2017
"1255","The Edge",1997
"1256","Teachers",1984
"1257","The Switch",2010
"1258","Internal Affairs",1990
"1259","Hannibal Rising",2007
"1260","The Finest Hours",2016
"1261","Do the Right Thing",1989
"1262","Poetic Justice",1993
"1263","My Life",1993
"1264","Friday",1995
"1265","The Brothers",2001
"1266","Memphis Belle",1990
"1267","Love & Basketball",2000
"1268","Now and Then",1995
"1269","Desperately Seeking Susan",1985
"1270","Florence Foster Jenkins",2016
"1271","Brown Sugar",2002
"1272","Midsommar",2019
"1273","Dallas Buyers Club",2013
"1274","The Muppet Christmas Carol",1992
"1275","High Fidelity",2000
"1276","A Passage to India",1984
"1277","Brooklyn's Finest",2009
"1278","The Jazz Singer",1980
"1279","Cloud Atlas",2012
"1280","All Dogs Go to Heaven",1989
"1281","Fast Times at Ridgemont High",1982
"1282","Joe Dirt",2001
"1283","The Story of Us",1999
"1284","Guarding Tess",1994
"1285","Home Again",2017
"1286","Paulie",1998
"1287","Rush",2013
"1288","The Women",2008
"1289","Stick It",2006
"1290","Going in Style",1979
"1291","Hell or High Water",2016
"1292","Elizabethtown",2005
"1293","Glory",1989
"1294","Ricki and the Flash",2015
"1295","The Other Boleyn Girl",2008
"1296","Eye for an Eye",1996
"1297","Garden State",2004
"1298","The Best of Me",2014
"1299","Baby Boom",1987
"1300","Prizzi's Honor",1985
"1301","The Host",2013
"1302","El Cid",1961
"1303","Harriet the Spy",1996
"1304","Basic",2003
"1305","The Born Losers",1967
"1306","Bulworth",1998
"1307","The Woman in Black 2: Angel of Death",2014
"1308","Blast from the Past",1999
"1309","Run All Night",2015
"1310","Street Kings",2008
"1311","Ben-Hur",2016
"1312","Boogie Nights",1997
"1313","Great Expectations",1998
"1314","A Walk Among the Tombstones",2014
"1315","Sayonara",1957
"1316","Overcomer",2019
"1317","The Wrestler",2008
"1318","Blood Work",2002
"1319","A Man Apart",2003
"1320","Ramona and Beezus",2010
"1321","Jacob's Ladder",1990
"1322","The Exorcist III",1990
"1323","North Dallas Forty",1979
"1324","Searching",2018
"1325","Demetrius and the Gladiators",1954
"1326","Howards End",1992
"1327","Magic",1978
"1328","The Cotton Club",1984
"1329","The Nanny Diaries",2007
"1330","Frida",2002
"1331","Shadowlands",1993
"1332","Murder at 1600",1997
"1333","Betrayed",1988
"1334","That Thing You Do!",1996
"1335","Only When I Laugh",1981
"1336","The Last Dragon",1985
"1337","Other People's Money",1991
"1338","Agnes of God",1985
"1339","The Outsiders",1983
"1340","Peyton Place",1957
"1341","Jonah: A VeggieTales Movie",2002
"1342","Her",2013
"1343","Captain Corelli's Mandolin",2001
"1344","Funny Farm",1988
"1345","The Muppets Take Manhattan",1984
"1346","W.",2008
"1347","The Art of Racing in the Rain",2019
"1348","Mon père, ce héros.",1991
"1349","Dark Water",2005
"1350","The International",2009
"1351","Ex Machina",2014
"1352","Tin Men",1987
"1353","Boyhood",2014
"1354","Heartburn",1986
"1355","Sweet November",2001
"1356","Jersey Girl",2004
"1357","Black Widow",1987
"1358","Twisted",2004
"1359","Fallen",1998
"1360","Nurse Betty",2000
"1361","The VVitch: A New-England Folktale",2015
"1362","All the Money in the World",2017
"1363","The Cutting Edge",1992
"1364","Moscow on the Hudson",1984
"1365","Against All Odds",1984
"1366","Winchester",2018
"1367","Midnight in the Garden of Good and Evil",1997
"1368","Wyatt Earp",1994
"1369","The Wood",1999
"1370","In the Heart of the Sea",2015
"1371","Little Man Tate",1991
"1372","In the Name of the Father",1993
"1373","Thunderbolt and Lightfoot",1974
"1374","Enter the Dragon",1973
"1375","Fritz the Cat",1972
"1376","Catch-22",1970
"1377","The Craft",1996
"1378","Never Back Down",2008
"1379","Quiz Show",1994
"1380","Our Idiot Brother",2011
"1381","Gifted",2017
"1382","Thank You for Smoking",2005
"1383","The Man Without a Face",1993
"1384","Sex, Lies, and Videotape",1989
"1385","Gorillas in the Mist",1988
"1386","Operation Dumbo Drop",1995
"1387","The Other Side of Midnight",1977
"1388","Fearless",2006
"1389","Air Bud",1997
"1390","On the Basis of Sex",2018
"1391","Fargo",1996
"1392","Sicko",2007
"1393","Unleashed",2005
"1394","Fly Away Home",1996
"1395","Don Jon",2013
"1396","Jesus Christ Superstar",1973
"1397","Sling Blade",1996
"1398","The Emerald Forest",1985
"1399","Downsizing",2017
"1400","Lucky Lady",1975
"1401","15 Minutes",2001
"1402","Sparkle",2012
"1403","Ice Princess",2005
"1404","In the Heat of the Night",1967
"1405","Arlington Road",1999
"1406","Dolores Claiborne",1995
"1407","Across the Universe",2007
"1408","Renaissance Man",1994
"1409","Quo Vadis",1951
"1410","Class Action",1991
"1411","Hoffa",1992
"1412","Bronco Billy",1980
"1413","Bridget Jones's Baby",2016
"1414","Dead Presidents",1995
"1415","Hearts in Atlantis",2001
"1416","Lord of War",2005
"1417","Tinker Tailor Soldier Spy",2011
"1418","The Adventures of Huck Finn",1993
"1419","Lionheart",1990
"1420","Body Heat",1981
"1421","Angel Eyes",2001
"1422","White Boy Rick",2018
"1423","The Life Aquatic with Steve Zissou",2004
"1424","Nine",2009
"1425","An Unmarried Woman",1978
"1426","Observe and Report",2009
"1427","Perfect Stranger",2007
"1428","The Flamingo Kid",1984
"1429","Tom and Huck",1995
"1430","Some Kind of Hero",1982
"1431","The Best Years of Our Lives",1946
"1432","How to Make an American Quilt",1995
"1433","Hotel Rwanda",2004
"1434","Traitor",2008
"1435","Hoodlum",1997
"1436","Boys on the Side",1995
"1437","Caligula",1979
"1438","Circle of Friends",1995
"1439","Endless Love",2014
"1440","Raging Bull",1980
"1441","Ghost Story",1981
"1442","Leap of Faith",1992
"1443","Reindeer Games",2000
"1444","Auntie Mame",1958
"1445","Kingdom Come",2001
"1446","One True Thing",1998
"1447","Faster",2010
"1448","Pompeii",2014
"1449","Vicky Cristina Barcelona",2008
"1450","Benny & Joon",1993
"1451","The Iron Giant",1999
"1452","Match Point",2005
"1453","Sanctum",2011
"1454","Whiskey Tango Foxtrot",2016
"1455","Fighting",2009
"1456","The Players Club",1998
"1457","Transcendence",2014
"1458","Constellation",2005
"1459","The Program",1993
"1460","American Gigolo",1980
"1461","The Russia House",1990
"1462","Fighting with My Family",2019
"1463","The Remains of the Day",1993
"1464","Goodbye, Columbus",1969
"1465","D3: The Mighty Ducks",1996
"1466","Love Happens",2009
"1467","Revolutionary Road",2008
"1468","Rounders",1998
"1469","Crimes of the Heart",1986
"1470","Guilty as Sin",1993
"1471","Two for the Money",2005
"1472","Being John Malkovich",1999
"1473","Beloved",1998
"1474","Prime",2005
"1475","Missing in Action",1984
"1476","Frankie and Johnny",1991
"1477","Joe Somebody",2001
"1478","The Juror",1996
"1479","Rudy",1993
"1480","Quest for Camelot",1998
"1481","The French Lieutenant's Woman",1981
"1482","Much Ado About Nothing",1993
"1483","A Dog's Journey",2019
"1484","The Black Dahlia",2006
"1485","Lucky Number Slevin",2006
"1486","My Bodyguard",1980
"1487","Magnolia",1999
"1488","Fame",2009
"1489","In Search of Historic Jesus",1979
"1490","City by the Sea",2002
"1491","Red Corner",1997
"1492","The Alamo",2004
"1493","The Bye Bye Man",2017
"1494","At First Sight",1999
"1495","Edtv",1999
"1496","Blue Chips",1994
"1497","Project Almanac",2015
"1498","The Lion in Winter",1968
"1499","For the Love of Benji",1977
"1500","Adaptation.",2002
"1501","Victoria & Abdul",2017
"1502","Pink Floyd: The Wall",1982
"1503","Empire of the Sun",1987
"1504","Norma Rae",1979
"1505","Emma",1996
"1506","Hustle & Flow",2005
"1507","Nowhere to Run",1993
"1508","Don Juan DeMarco",1994
"1509","Lock Up",1989
"1510","Frankenstein",1994
"1511","Death Wish",1974
"1512","Billy Elliot",2000
"1513","Old Yeller",1957
"1514","Love Don't Cost a Thing",2003
"1515","My Little Pony: The Movie",2017
"1516","Il Postino",1994
"1517","A Lot Like Love",2005
"1518","A Soldier's Story",1984
"1519","Mr 3000",2004
"1520","The Big Wedding",2013
"1521","Ricochet",1991
"1522","The Caine Mutiny",1954
"1523","Shining Through",1992
"1524","The Green Berets",1968
"1525","The Player",1992
"1526","Biker Boyz",2003
"1527","Como agua para chocolate",1992
"1528","The Rookie",1990
"1529","Short Circuit 2",1988
"1530","The Quest",1996
"1531","Consenting Adults",1992
"1532","Mud",2012
"1533","Snowden",2016
"1534","Black or White",2014
"1535","He Got Game",1998
"1536","The Way Way Back",2013
"1537","The Right Stuff",1983
"1538","The Book Thief",2013
"1539","The Last Mimzy",2007
"1540","Toys",1992
"1541","Quigley Down Under",1990
"1542","Cold Creek Manor",2003
"1543","The Place Beyond the Pines",2012
"1544","Raising Cain",1992
"1545","Waist Deep",2006
"1546","The King and I",1956
"1547","The Bells of St. Mary's",1945
"1548","To Die For",1995
"1549","Dream House",2011
"1550","Bowling for Columbine",2002
"1551","Amazing Grace",2006
"1552","Straight Talk",1992
"1553","Mister Roberts",1955
"1554","ATL",2006
"1555","The Next Three Days",2010
"1556","The Disaster Artist",2017
"1557","47 Meters Down: Uncaged",2019
"1558","Antwone Fisher",2002
"1559","Punchline",1988
"1560","Phantom Thread",2017
"1561","Ragtime",1981
"1562","Flight of the Phoenix",2004
"1563","Fantastic Mr. Fox",2009
"1564","Flicka",2006
"1565","Aloha",2015
"1566","Reality Bites",1994
"1567","The X Files: I Want to Believe",2008
"1568","A Room with a View",1985
"1569","Quest for Fire",1981
"1570","Intersection",1994
"1571","Proud Mary",2018
"1572","Jason's Lyric",1994
"1573","Grand Prix",1966
